targetId	gid	giAcc	refseq	symbol	geneid	chr	cytoband	startpos	stoppos	description	control_det_rate	case_det_rate	venn_state
GI_24475624-S	GI_24475624-S	GI_24475624	NM_020548.2	DBI	1622	2	2q12-q21	119841129	119846591	"diazepam binding inhibitor (GABA receptor modulator, acyl-Coenzyme A binding protein)"	1.00000	1.00000	both
GI_18104987-S	GI_18104987-S	GI_18104987	NM_002830.2	PTPN4	5775	2	2q14.2	120233676	120451506	"protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)"	1.00000	1.00000	both
GI_9257224-S	GI_9257224-S	GI_9257224	NM_002193.1	INHBB	3625	2	2cen-q13	120819468	120825443	"inhibin, beta B"	0.994681	0.960227	both
GI_31563536-S	GI_31563536-S	GI_31563536	NM_015282.1	CLASP1	23332	2	2q14.2-q14.3	121811824	122123521	cytoplasmic linker associated protein 1	1.00000	1.00000	both
GI_37059742-S	GI_37059742-S	GI_37059742	NM_032390.3	MKI67IP	84365	2	2q14.3	122201023	122210937	MKI67 (FHA domain) interacting nucleolar phosphoprotein	0.994681	0.931818	both
GI_21614516-A	GI_21614516-A	GI_21614516	NM_016815.2	GYPC	2995	2	2q14-q21	127130153	127170715	glycophorin C (Gerbich blood group)	0.962766	0.920455	both
GI_21536416-A	GI_21536416-A	GI_21536416	NM_139351.1	BIN1	274	2	2q14	127522076	127581333	bridging integrator 1	1.00000	1.00000	both
GI_4557562-S	GI_4557562-S	GI_4557562	NM_000122.1	ERCC3	2071	2	2q21	127731335	127768221	"excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)"	1.00000	1.00000	both
GI_24308176-S	GI_24308176-S	GI_24308176	NM_017969.1	FLJ10006	55677	2	2q14.3	127954859	128000513	IWS1 homolog (S. cerevisiae)	0.968085	0.954545	both
GI_40804747-S	GI_40804747-S	GI_40804747	NM_017980.2	LIMS2	55679	2	2q14.3	128112470	128138589	LIM and senescent cell antigen-like domains 2	1.00000	0.994318	both
GI_19923528-S	GI_19923528-S	GI_19923528	NM_018383.2	WDR33	55339	2	2q14.3	128178277	128285214	WD repeat domain 33	0.984043	0.982955	both
GI_42544150-S	GI_42544150-S	GI_42544150	NM_031445.2	MGC4268	83607	2	2q21	128335673	128358903	AMME chromosomal region gene 1-like	0.989362	0.965909	both
GI_19923596-S	GI_19923596-S	GI_19923596	NM_024545.2	SAP130	79595	2	2q14.3	128415265	128501336	"Sin3A-associated protein, 130kDa"	1.00000	1.00000	both
GI_14149798-S	GI_14149798-S	GI_14149798	NM_032144.1	RAB6C	84084	2	2q21.1	130453706	130456780	"RAB6C, member RAS oncogene family"	0.952128	0.971591	both
GI_13443032-A	GI_13443032-A	GI_13443032	NM_017951.1	FLJ20297	55627	2	2q21.1	130625450	130655635	"sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3)"	1.00000	1.00000	both
GI_13376551-S	GI_13376551-S	GI_13376551	NM_025029.1	FLJ14346	80097	2	2q21.1	130656172	130664769	"family with sequence similarity 128, member B"	1.00000	1.00000	both
GI_21362049-S	GI_21362049-S	GI_21362049	NM_032357.2	MGC12981	84317	2	2q21.1	130812285	130816391	coiled-coil domain containing 115	1.00000	1.00000	both
GI_15529981-S	GI_15529981-S	GI_15529981	NM_033416.1	IMP4	92856	2	2q21.1	130816958	130820666	"IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)"	1.00000	1.00000	both
GI_24234758-S	GI_24234758-S	GI_24234758	NM_032545.2	CFC1	55997	2	2q21.1	131066804	131073551	"cripto, FRL-1, cryptic family 1"	0.989362	0.965909	both
GI_15011978-A	GI_15011978-A	GI_15011978	NM_015320.2	ARHGEF4	50649	2	2q22	131390693	131521305	Rho guanine nucleotide exchange factor (GEF) 4	1.00000	1.00000	both
GI_42475964-S	GI_42475964-S	GI_42475964	NM_013310.2	AF038169	29798	2	2q21.1-q21.2	132196533	132241448	chromosome 2 open reading frame 27	0.968085	0.892045	control
GI_34222122-S	GI_34222122-S	GI_34222122	NM_030923.2	DKFZP566N034	81615	2	2q21.3	134930029	135193039	transmembrane protein 163	0.957447	0.863636	control
GI_17978467-A	GI_17978467-A	GI_17978467	NM_001241.2	CCNT2	905	2	2q21.3	135392862	135431056	cyclin T2	0.957447	0.920455	both
GI_31543534-S	GI_31543534-S	GI_31543534	NM_015361.2	R3HDM	23518	2	2q21.3	136005552	136199308	R3H domain containing 1	0.994681	0.977273	both
GI_34222095-S	GI_34222095-S	GI_34222095	NM_014607.2	UBXD2	23190	2	2q21.3	136215807	136259095	UBX domain containing 2	1.00000	1.00000	both
GI_45439305-S	GI_45439305-S	GI_45439305	NM_001349.2	DARS	1615	2	2q21.3	136380723	136459691	aspartyl-tRNA synthetase	1.00000	1.00000	both
GI_4503174-S	GI_4503174-S	GI_4503174	NM_003467.1	CXCR4	7852	2	2q21	136588388	136592194	chemokine (C-X-C motif) receptor 4	0.941489	0.954545	both
GI_5901969-S	GI_5901969-S	GI_5901969	NM_006895.1	HNMT	3176	2	2q22.1	138438278	138490404	histamine N-methyltransferase	0.946809	0.931818	both
GI_9055269-S	GI_9055269-S	GI_9055269	NM_018557.1	LRP1B	53353	2	2q21.2	140705465	142605739	low density lipoprotein-related protein 1B (deleted in tumors)	0.994681	0.943182	both
GI_40254964-S	GI_40254964-S	GI_40254964	NM_024659.2	FLJ11753	79712	2	2q22.2-q22.3	144420050	144768529	glycosyltransferase-like domain containing 1	0.962766	0.869318	control
GI_37693523-S	GI_37693523-S	GI_37693523	NM_014795.2	ZFHX1B	9839	2	2q22	144862052	144994385	zinc finger E-box binding homeobox 2	1.00000	1.00000	both
GI_21361488-S	GI_21361488-S	GI_21361488	NM_015630.2	DKFZP566F2124	26122	2	2q23.1	149119037	149261605	enhancer of polycomb homolog 2 (Drosophila)	0.994681	1.00000	both
GI_42656598-S	GI_42656598-S	GI_42656598	XM_377774.1	KIF5C	3800	2	2q23.1	149501318	149576452	kinesin family member 5C	0.952128	0.937500	both
GI_7661547-S	GI_7661547-S	GI_7661547	NM_015702.1	CL25022	27249	2	2q23.2	150134396	150152522	chromosome 2 open reading frame 25	1.00000	1.00000	both
GI_29542730-A	GI_29542730-A	GI_29542730	NM_177985.1	ARL5	26225	2	2q23.3	152365725	152393254	ADP-ribosylation factor-like 5A	0.957447	0.971591	both
GI_4502536-S	GI_4502536-S	GI_4502536	NM_000726.1	CACNB4	785	2	2q22-q23	152402381	152663789	"calcium channel, voltage-dependent, beta 4 subunit"	0.978723	0.948864	both
GI_38524617-S	GI_38524617-S	GI_38524617	NM_052905.1	FMNL2	114793	2	2q23.3	152899996	153214593	formin-like 2	1.00000	1.00000	both
GI_9790192-S	GI_9790192-S	GI_9790192	NM_019845.1	REPRIMO	56475	2	2q23.3	154042097	154043567	"reprimo, TP53 dependent G2 arrest mediator candidate"	0.978723	0.920455	both
GI_42741666-S	GI_42741666-S	GI_42741666	NM_052917.1	GALNT13	114805	2	2q23.3-q24.1	154509256	155018733	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13)	0.957447	0.863636	control
GI_27894352-A	GI_27894352-A	GI_27894352	NM_173173.1	NR4A2	4929	2	2q22-q23	156889194	156897445	"nuclear receptor subfamily 4, group A, member 2"	0.978723	0.982955	both
GI_42656521-S	GI_42656521-S	GI_42656521	XM_371576.2	KIAA1189	57471	2	2q24.1	157883370	157892391	KIAA1189	1.00000	0.994318	both
GI_10862690-S	GI_10862690-S	GI_10862690	NM_001105.2	ACVR1	90	2	2q23-q24	158301206	158403035	"activin A receptor, type I"	1.00000	1.00000	both
GI_6806894-S	GI_6806894-S	GI_6806894	NM_003628.2	PKP4	8502	2	2q23-q31	159021721	159246186	plakophilin 4	0.989362	1.00000	both
GI_22749102-S	GI_22749102-S	GI_22749102	NM_152528.1	FLJ36175	151525	2	2q24.2	159800557	159851308	"WD repeat, sterile alpha motif and U-box domain containing 1"	0.984043	0.988636	both
GI_7304922-S	GI_7304922-S	GI_7304922	NM_013450.1	BAZ2B	29994	2	2q23-q24	159883735	160181304	"bromodomain adjacent to zinc finger domain, 2B"	1.00000	1.00000	both
GI_8400721-A	GI_8400721-A	GI_8400721	NM_016838.1	RBMS1	5937	2	2q24.2	160838757	161058550	"RNA binding motif, single stranded interacting protein 1"	0.978723	0.977273	both
GI_19743568-I	GI_19743568-I	GI_19743568	NM_004180.2	TANK	10010	2	2q24-q31	161701711	161800927	TRAF family member-associated NFKB activator	1.00000	1.00000	both
GI_42734423-S	GI_42734423-S	GI_42734423	NM_005805.2	PSMD14	10213	2	2q24.2	161873185	161976171	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 14"	0.978723	0.977273	both
GI_16933539-S	GI_16933539-S	GI_16933539	NM_004460.2	FAP	2191	2	2q23	162735445	162808290	"fibroblast activation protein, alpha"	0.925532	0.886364	control
GI_27886567-S	GI_27886567-S	GI_27886567	NM_022168.2	MDA5	64135	2	2q24	162831834	162883284	interferon induced with helicase C domain 1	0.930851	0.857955	control
GI_21614521-S	GI_21614521-S	GI_21614521	NM_012198.2	GCA	25801	2	2q24.2	162908895	162925874	"grancalcin, EF-hand calcium binding protein"	1.00000	1.00000	both
GI_41281541-S	GI_41281541-S	GI_41281541	NM_014900.2	COBLL1	22837	2	2q24.3	165249501	165406173	COBL-like 1	1.00000	0.982955	both
GI_27735136-S	GI_27735136-S	GI_27735136	NM_173512.1	FLJ39822	151258	2	2q24.3	165463057	165520280	hypothetical protein FLJ39822	0.952128	0.772727	control
GI_10337596-S	GI_10337596-S	GI_10337596	NM_021007.1	SCN2A2	6326	2	2q23-q24	165804157	165957065	"sodium channel, voltage-gated, type II, alpha subunit"	1.00000	1.00000	both
GI_23346411-S	GI_23346411-S	GI_23346411	NM_024969.2	TAIP-2	80034	2	2q24.3	166137135	166245457	"family with sequence similarity 130, member A2"	0.989362	0.926136	both
GI_9945386-S	GI_9945386-S	GI_9945386	NM_004482.2	GALNT3	2591	2	2q24-q31	166311567	166335455	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	1.00000	1.00000	both
GI_29893558-S	GI_29893558-S	GI_29893558	NM_006920.2	SCN1A	6323	2	2q24.3	166553915	166638376	"sodium channel, voltage-gated, type I, alpha subunit"	0.973404	0.988636	both
GI_7019542-S	GI_7019542-S	GI_7019542	NM_013233.1	STK39	27347	2	2q24.3	168518776	168812350	"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)"	1.00000	1.00000	both
GI_45007001-S	GI_45007001-S	GI_45007001	NM_203463.1	LOC253782	253782	2	2q24.3	169021080	169339397	"LAG1 homolog, ceramide synthase 6"	1.00000	1.00000	both
GI_34147474-S	GI_34147474-S	GI_34147474	NM_052946.2	NOSTRIN	115677	2	2q24.3	169367352	169429810	nitric oxide synthase trafficker	0.978723	0.914773	both
GI_22748822-S	GI_22748822-S	GI_22748822	NM_152384.1	DKFZp762I194	129880	2	2q31.1	170044251	170071410	Bardet-Biedl syndrome 5	1.00000	1.00000	both
GI_31377836-S	GI_31377836-S	GI_31377836	NM_024622.2	FLJ21901	79675	2	2q31	170094512	170138567	FAST kinase domains 1	0.968085	0.971591	both
GI_31543654-S	GI_31543654-S	GI_31543654	NM_003142.2	SSB	6741	2	2q31.1	170363634	170376820	Sjogren syndrome antigen B (autoantigen La)	1.00000	1.00000	both
GI_7661791-S	GI_7661791-S	GI_7661791	NM_014168.1	HSPC133	29081	2	2q31.1	170376512	170389598	methyltransferase like 5	1.00000	1.00000	both
GI_40255162-S	GI_40255162-S	GI_40255162	NM_172070.2	KIAA2024	130507	2	2q31.1	170514547	170648882	zinc finger protein 650	0.989362	0.971591	both
GI_4503872-I	GI_4503872-I	GI_4503872	NM_000817.1	GAD1	2571	2	2q31	171381445	171425906	"glutamate decarboxylase 1 (brain, 67kDa)"	0.994681	0.988636	both
GI_29826293-S	GI_29826293-S	GI_29826293	NM_015530.3	GORASP2	26003	2	2q31.1-q31.2	171493956	171531885	"golgi reassembly stacking protein 2, 55kDa"	1.00000	1.00000	both
GI_19923602-S	GI_19923602-S	GI_19923602	NM_024843.2	CYBRD1	79901	2	2q31.1	172087228	172122884	cytochrome b reductase 1	1.00000	1.00000	both
GI_24307878-S	GI_24307878-S	GI_24307878	NM_001378.1	DNCI2	1781	2	2q31.1	172252227	172313164	"dynein, cytoplasmic 1, intermediate chain 2"	1.00000	1.00000	both
GI_21361102-S	GI_21361102-S	GI_21361102	NM_003705.2	SLC25A12	8604	2	2q24	172349125	172458978	"solute carrier family 25 (mitochondrial carrier, Aralar), member 12"	0.994681	0.937500	both
GI_31342420-S	GI_31342420-S	GI_31342420	NM_178120.2	DLX1	1745	2	2q32	172658453	172662647	distal-less homeobox 1	0.930851	0.738636	control
GI_37595546-S	GI_37595546-S	GI_37595546	NM_002610.3	PDK1	5163	2	2q31.1	173129024	173172107	"pyruvate dehydrogenase kinase, isozyme 1"	0.909574	0.937500	both
GI_5901913-S	GI_5901913-S	GI_5901913	NM_007023.1	RAPGEF4	11069	2	2q31-q32	173308852	173625860	Rap guanine nucleotide exchange factor (GEF) 4	1.00000	0.988636	both
GI_19526766-I	GI_19526766-I	GI_19526766	NM_133646.1	ZAK	51776	2	2q24.2	173648810	173840982	sterile alpha motif and leucine zipper containing kinase AZK	0.978723	0.994318	both
GI_38373692-S	GI_38373692-S	GI_38373692	NM_003111.1	SP3	6670	2	2q31	174481503	174538308	Sp3 transcription factor	0.984043	0.982955	both
GI_24431968-S	GI_24431968-S	GI_24431968	NM_013341.2	PTD004	29789	2	2q31.1	174645420	174821610	Obg-like ATPase 1	0.989362	0.965909	both
GI_40255146-S	GI_40255146-S	GI_40255146	NM_152529.3	GPR155	151556	2	2q31.1	175004620	175060056	G protein-coupled receptor 155	1.00000	1.00000	both
GI_38373694-S	GI_38373694-S	GI_38373694	NM_003387.3	WASPIP	7456	2	2q31.1	175132547	175207549	"WAS/WASL interacting protein family, member 1"	0.978723	0.977273	both
GI_21361572-S	GI_21361572-S	GI_21361572	NM_001822.2	CHN1	1123	2	2q31-q32.1	175372337	175578360	chimerin (chimaerin) 1	1.00000	1.00000	both
GI_4502300-S	GI_4502300-S	GI_4502300	NM_001689.1	ATP5G3	518	2	2q31.1	175749233	175754720	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)"	1.00000	1.00000	both
GI_38176150-S	GI_38176150-S	GI_38176150	NM_030650.1	KIAA1715	80856	2	2q31	176498655	176575263	KIAA1715	0.994681	1.00000	both
GI_5729936-S	GI_5729936-S	GI_5729936	NM_006554.1	MTX2	10651	2	2q31.1	176842382	176910998	metaxin 2	1.00000	1.00000	both
GI_34740328-S	GI_34740328-S	GI_34740328	NM_194247.1	hnRNPA3	220988	2	2q31.2	177785773	177792272	heterogeneous nuclear ribonucleoprotein A3	1.00000	1.00000	both
GI_20149575-S	GI_20149575-S	GI_20149575	NM_006164.2	NFE2L2	4780	2	2q31	177803281	177837662	nuclear factor (erythroid-derived 2)-like 2	1.00000	1.00000	both
GI_23308700-S	GI_23308700-S	GI_23308700	NM_152945.1	DRB1	129831	2	2q31.2	178685427	178702628	RNA binding motif protein 45	0.957447	0.863636	control
GI_22035611-A	GI_22035611-A	GI_22035611	NM_145739.1	OSBPL6	114880	2	2q31-q32.1	178767619	178969122	oxysterol binding protein-like 6	0.994681	0.988636	both
GI_32261293-S	GI_32261293-S	GI_32261293	NM_003690.3	PRKRA	8575	2	2q31.2	179004394	179024109	"protein kinase, interferon-inducible double stranded RNA dependent activator"	1.00000	1.00000	both
GI_20070288-S	GI_20070288-S	GI_20070288	NM_019091.2	PLEKHA3	65977	2	2q31.2	179053444	179078028	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3"	0.941489	0.903409	both
GI_31342410-S	GI_31342410-S	GI_31342410	NM_178123.2	SESTD1	91404	2	2q31.2	179681775	179764840	SEC14 and spectrin domains 1	1.00000	1.00000	both
GI_31542751-S	GI_31542751-S	GI_31542751	NM_152520.2	ZNF533	151126	2	2q31.2-q31.3	180014953	180434311	zinc finger protein 533	1.00000	0.982955	both
GI_33359693-A	GI_33359693-A	GI_33359693	NM_182678.1	UBE2E3	10477	2	2q32.1	181553356	181636394	"ubiquitin-conjugating enzyme E2E 3 (UBC4/5 homolog, yeast)"	1.00000	1.00000	both
GI_21361261-S	GI_21361261-S	GI_21361261	NM_005019.2	PDE1A	5136	2	2q32.1	182715427	183095709	"phosphodiesterase 1A, calmodulin-dependent"	0.946809	0.857955	control
GI_24308126-S	GI_24308126-S	GI_24308126	NM_018981.1	ERdj5	54431	2	2q32.1	183289243	183351499	"DnaJ (Hsp40) homolog, subfamily C, member 10"	1.00000	0.994318	both
GI_38455387-S	GI_38455387-S	GI_38455387	NM_001463.2	FRZB	2487	2	2qter	183406981	183439742	frizzled-related protein	0.978723	0.965909	both
GI_45505152-S	GI_45505152-S	GI_45505152	NM_013436.3	NCKAP1	10787	2	2q32	183497849	183611473	NCK-associated protein 1	1.00000	1.00000	both
GI_31377625-S	GI_31377625-S	GI_31377625	NM_080876.2	DUSP19	142679	2	2q32.1	183651731	183672980	dual specificity phosphatase 19	1.00000	1.00000	both
GI_27734956-S	GI_27734956-S	GI_27734956	NM_173651.1	FLJ34780	285135	2	2q32.1	186318511	186339520	fibrous sheath interacting protein 2	1.00000	1.00000	both
GI_8923807-S	GI_8923807-S	GI_8923807	NM_018471.1	LEREPO4	55854	2	2q32.1	187059129	187082326	zinc finger CCCH-type containing 15	0.994681	1.00000	both
GI_16554580-S	GI_16554580-S	GI_16554580	NM_000393.2	COL5A2	1290	2	2q14-q32	189604885	189752849	"collagen, type V, alpha 2"	0.973404	0.943182	both
GI_29789282-S	GI_29789282-S	GI_29789282	NM_032168.1	FLJ12519	84128	2	2q32.2	190014403	190048508	WD repeat domain 75	1.00000	1.00000	both
GI_31543639-S	GI_31543639-S	GI_31543639	NM_014585.3	SLC40A1	30061	2	2q32	190133560	190153857	"solute carrier family 40 (iron-regulated transporter), member 1"	1.00000	0.994318	both
GI_9506696-S	GI_9506696-S	GI_9506696	NM_019048.1	NS3TP1	54529	2	2p24.3-q21.3	190234390	190243799	asparagine synthetase domain containing 1	1.00000	1.00000	both
GI_11496979-S	GI_11496979-S	GI_11496979	NM_000534.2	PMS1	5378	2	2q31-q33	190357354	190450599	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)	0.989362	0.948864	both
GI_14150093-S	GI_14150093-S	GI_14150093	NM_032321.1	MGC13057	84281	2	2q32.2	190753925	190773184	hypothetical protein MGC13057	0.904255	0.863636	control
GI_37594468-A	GI_37594468-A	GI_37594468	NM_198047.1	HIBCH	26275	2	2q32.2	190777604	190892803	3-hydroxyisobutyryl-Coenzyme A hydrolase	1.00000	1.00000	both
GI_4755138-S	GI_4755138-S	GI_4755138	NM_002194.2	INPP1	3628	2	2q32	190916683	190944551	inositol polyphosphate-1-phosphatase	1.00000	1.00000	both
GI_19923347-S	GI_19923347-S	GI_19923347	NM_005966.2	NAB1	4664	2	2q32.3-q33	191222092	191265736	NGFI-A binding protein 1 (EGR1 binding protein 1)	1.00000	1.00000	both
GI_21361451-S	GI_21361451-S	GI_21361451	NM_014905.2	GLS	2744	2	2q32-q34	191453840	191538516	glutaminase	1.00000	1.00000	both
GI_21536300-I	GI_21536300-I	GI_21536300	NM_139266.1	STAT1	6772	2	2q32.2	191542120	191587180	"signal transducer and activator of transcription 1, 91kDa"	1.00000	1.00000	both
GI_21536299-I	GI_21536299-I	GI_21536299	NM_007315.2	STAT1	6772	2	2q32.2	191542120	191587180	"signal transducer and activator of transcription 1, 91kDa"	1.00000	1.00000	both
GI_21618332-S	GI_21618332-S	GI_21618332	NM_003151.2	STAT4	6775	2	2q32.2-q32.3	191602550	191724169	signal transducer and activator of transcription 4	0.962766	0.784091	control
GI_37549338-S	GI_37549338-S	GI_37549338	XM_290989.2	MYO1B	4430	2	2q12-q34	191818374	191998286	myosin IB	0.936170	0.880682	control
GI_12383050-S	GI_12383050-S	GI_12383050	NM_016192.2	TMEFF2	23671	2	2q32.3	192522987	192767888	transmembrane protein with EGF-like and two follistatin-like domains 2	1.00000	1.00000	both
GI_37549342-S	GI_37549342-S	GI_37549342	XM_047707.5	KIAA1265	57181	2	2q32.3	196230183	196310662	"solute carrier family 39 (zinc transporter), member 10"	1.00000	1.00000	both
GI_17864091-S	GI_17864091-S	GI_17864091	NM_018897.1	DNAH7	56171	2	2q32.3	196310672	196641775	"dynein, axonemal, heavy chain 7"	0.946809	0.721591	control
GI_16159362-S	GI_16159362-S	GI_16159362	XM_038999.2	NEDL2	57520	2	2q32.3-q33.1	196772221	197165579	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"	0.989362	0.948864	both
GI_24233529-S	GI_24233529-S	GI_24233529	NM_153697.1	LOC91526	91526	2	2q33.1	197567494	197771006	ankyrin repeat domain 44	1.00000	1.00000	both
GI_6912653-S	GI_6912653-S	GI_6912653	NM_012433.1	SF3B1	23451	2	2q33.1	197964942	198008015	"splicing factor 3b, subunit 1, 155kDa"	0.994681	1.00000	both
GI_31542687-S	GI_31542687-S	GI_31542687	NM_025147.2	FLJ13448	80219	2	2q33.1	198026475	198048095	coenzyme Q10 homolog B (S. cerevisiae)	1.00000	1.00000	both
GI_41399283-A	GI_41399283-A	GI_41399283	NM_002156.4	HSPD1	3329	2	2q33.1	198059552	198073242	heat shock 60kDa protein 1 (chaperonin)	1.00000	1.00000	both
GI_4504522-S	GI_4504522-S	GI_4504522	NM_002157.1	HSPE1	3336	2	2q33.1	198073364	198076415	heat shock 10kDa protein 1 (chaperonin 10)	1.00000	1.00000	both
GI_41349448-A	GI_41349448-A	GI_41349448	NM_015387.2	PREI3	25843	2	2q33.1	198088564	198125588	"MOB1, Mps One Binder kinase activator-like 3 (yeast)"	1.00000	1.00000	both
GI_21389456-S	GI_21389456-S	GI_21389456	NM_144629.1	C2orf11	130132	2	2q33.1	198143772	198248828	raftlin family member 2	1.00000	1.00000	both
GI_38016201-S	GI_38016201-S	GI_38016201	NM_015265.1	SATB2	23314	2	2q33	199842468	200033445	SATB homeobox 2	0.962766	0.886364	control
GI_13375659-S	GI_13375659-S	GI_13375659	NM_024520.1	FLJ22555	79568	2	2q33.1	200528284	200537084	chromosome 2 open reading frame 47	0.994681	0.977273	both
GI_7661597-S	GI_7661597-S	GI_7661597	NM_015535.1	DNAPTP6	26010	2	2q33.1	200879040	201051497	viral DNA polymerase-transactivated protein 6	1.00000	1.00000	both
GI_41281428-S	GI_41281428-S	GI_41281428	NM_014670.2	BZW1	9689	2	2q33	201384891	201396804	basic leucine zipper and W2 domains 1	1.00000	1.00000	both
GI_4758007-S	GI_4758007-S	GI_4758007	NM_004071.1	CLK1	1195	2	2q33	201425977	201437666	CDC-like kinase 1	1.00000	1.00000	both
GI_19557635-A	GI_19557635-A	GI_19557635	NM_130906.1	PPIL3	53938	2	2q33.1	201443923	201462243	peptidylprolyl isomerase (cyclophilin)-like 3	1.00000	1.00000	both
GI_11141898-S	GI_11141898-S	GI_11141898	NM_021824.1	NIF3L1	60491	2	2q33	201462390	201476897	NIF3 NGG1 interacting factor 3-like 1 (S. pombe)	1.00000	1.00000	both
GI_32454751-S	GI_32454751-S	GI_32454751	NM_006190.3	ORC2L	4999	2	2q33	201483138	201536654	"origin recognition complex, subunit 2-like (yeast)"	1.00000	1.00000	both
GI_14916487-I	GI_14916487-I	GI_14916487	NM_032974.1	CASP10	843	2	2q33-q34	201756099	201802354	"caspase 10, apoptosis-related cysteine peptidase"	1.00000	1.00000	both
GI_13027379-S	GI_13027379-S	GI_13027379	NM_015049.1	ALS2CR3	66008	2	2q33	201950174	202024498	"trafficking protein, kinesin binding 2"	1.00000	1.00000	both
GI_21359970-S	GI_21359970-S	GI_21359970	NM_018571.4	ALS2CR2	55437	2	2q33.1	202024636	202053694	"amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2"	1.00000	1.00000	both
